index,_id,channel,created_at,duration,lang,machine_id,ts,tui,tv,url,zip_url,date
3435070,{'$oid': '5bb2b52ba3aaad0007a69ee8'},WTNH_ABC_HARTFORD,{'$date': '2018-10-02T00:00:43.141Z'},900000,dflt,ENSWERCCR7_104_173,{'$numberLong': '1538437500000'},251540795,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_104_173/WTNH_ABC_HARTFORD/ccaptions/2018/10/01/882a0f1ae8018109f006d4db5c22ea67.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_104_173/WTNH_ABC_HARTFORD/ccaptions/2018/10/01/882a0f1ae8018109f006d4db5c22ea67.cc.gz,2018-10-02 00:00:43.141
3435071,{'$oid': '5bb2b52bc277bc0007579c40'},WZTV_FOX_NASHVILLE,{'$date': '2018-10-02T00:00:43.554Z'},900000,dflt,ENSWERCCR7_15_109,{'$numberLong': '1538437500000'},251546339,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_15_109/WZTV_FOX_NASHVILLE/ccaptions/2018/10/01/936907647e3632525eeade2a59b9e229.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_15_109/WZTV_FOX_NASHVILLE/ccaptions/2018/10/01/936907647e3632525eeade2a59b9e229.cc.gz,2018-10-02 00:00:43.554
3435072,{'$oid': '5bb2b52c0b5b4a0008dd8a34'},MY_NETWORK_KDFI_DALLAS,{'$date': '2018-10-02T00:00:44.167Z'},900000,dflt,ENSWERCCR7_221_130,{'$numberLong': '1538437500000'},251533246,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_130/MY_NETWORK_KDFI_DALLAS/ccaptions/2018/10/01/73649c84bdf3e535462141d4cd96569a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_130/MY_NETWORK_KDFI_DALLAS/ccaptions/2018/10/01/73649c84bdf3e535462141d4cd96569a.cc.gz,2018-10-02 00:00:44.167
3435073,{'$oid': '5bb2b52c0b5b4a0008dd8a35'},ABC_WFAA_HD,{'$date': '2018-10-02T00:00:44.201Z'},900000,dflt,ENSWERCCR7_221_130,{'$numberLong': '1538437500000'},251534663,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_130/ABC_WFAA_HD/ccaptions/2018/10/01/3bffd031dcb2de46b8e747b27d7351fb.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_130/ABC_WFAA_HD/ccaptions/2018/10/01/3bffd031dcb2de46b8e747b27d7351fb.cc.gz,2018-10-02 00:00:44.201
3435074,{'$oid': '5bb2b52c3fd0f60008e17fb1'},WXYZ_ABC_DETROIT,{'$date': '2018-10-02T00:00:44.701Z'},900000,dflt,ENSWERCCR7_151_232,{'$numberLong': '1538437500000'},251549117,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WXYZ_ABC_DETROIT/ccaptions/2018/10/01/336f32f0458a13aa9609904ce9ff67ab.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WXYZ_ABC_DETROIT/ccaptions/2018/10/01/336f32f0458a13aa9609904ce9ff67ab.cc.gz,2018-10-02 00:00:44.701
3435075,{'$oid': '5bb2b52c6dd30a0009074ad8'},WCVB_ABC_BOSTON,{'$date': '2018-10-02T00:00:44.511Z'},900000,dflt,ENSWERCCR7_46_82,{'$numberLong': '1538437500000'},251549114,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_82/WCVB_ABC_BOSTON/ccaptions/2018/10/01/5476e0b9754f6ce6a218e65aa5c67221.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_82/WCVB_ABC_BOSTON/ccaptions/2018/10/01/5476e0b9754f6ce6a218e65aa5c67221.cc.gz,2018-10-02 00:00:44.511
3435076,{'$oid': '5bb2b52e435a280007f0c8c5'},KFSF_UNIMAS_SF,{'$date': '2018-10-02T00:00:46.975Z'},900000,dflt,ENSWERCCR7_32_8,{'$numberLong': '1538437500000'},251535117,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_32_8/KFSF_UNIMAS_SF/ccaptions/2018/10/01/acab211fdcd03ed5e7356eebdc04266d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_32_8/KFSF_UNIMAS_SF/ccaptions/2018/10/01/acab211fdcd03ed5e7356eebdc04266d.cc.gz,2018-10-02 00:00:46.975
3435077,{'$oid': '5bb2b52e893e3c0007441639'},KOCO_ABC_OKLAHOMA_CITY,{'$date': '2018-10-02T00:00:46.909Z'},900000,dflt,ENSWERCCR7_115_202,{'$numberLong': '1538437500000'},251536116,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_115_202/KOCO_ABC_OKLAHOMA_CITY/ccaptions/2018/10/01/118477a5c43ee7fcea6dd0fe8b369dd3.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_115_202/KOCO_ABC_OKLAHOMA_CITY/ccaptions/2018/10/01/118477a5c43ee7fcea6dd0fe8b369dd3.cc.gz,2018-10-02 00:00:46.909
3435078,{'$oid': '5bb2b52e9532bb00071f343a'},WSBK_MY_NETWORK_BOSTON,{'$date': '2018-10-02T00:00:46.547Z'},900000,dflt,ENSWERCCR7_46_83,{'$numberLong': '1538437500000'},251536975,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_83/WSBK_MY_NETWORK_BOSTON/ccaptions/2018/10/01/93debcb31f8416ec45ebb404e573856e.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_83/WSBK_MY_NETWORK_BOSTON/ccaptions/2018/10/01/93debcb31f8416ec45ebb404e573856e.cc.gz,2018-10-02 00:00:46.547
3435079,{'$oid': '5bb2b52ec277bc0007579c49'},WUXP_MY_NETWORK_NASHVILLE,{'$date': '2018-10-02T00:00:46.597Z'},900000,dflt,ENSWERCCR7_15_109,{'$numberLong': '1538437500000'},251534876,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_15_109/WUXP_MY_NETWORK_NASHVILLE/ccaptions/2018/10/01/41e58efec5f7aafbf001b2efc4daff9d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_15_109/WUXP_MY_NETWORK_NASHVILLE/ccaptions/2018/10/01/41e58efec5f7aafbf001b2efc4daff9d.cc.gz,2018-10-02 00:00:46.597
3435080,{'$oid': '5bb2b52f01b9ab00074ed117'},WRAL_NBC_RALEIGH,{'$date': '2018-10-02T00:00:47.280Z'},900000,dflt,ENSWERCCR7_208_56,{'$numberLong': '1538437500000'},251534647,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_208_56/WRAL_NBC_RALEIGH/ccaptions/2018/10/01/2fa9b62c939e00883ea31d93c52fb123.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_208_56/WRAL_NBC_RALEIGH/ccaptions/2018/10/01/2fa9b62c939e00883ea31d93c52fb123.cc.gz,2018-10-02 00:00:47.280
3435081,{'$oid': '5bb2b52f2afea70007f45446'},WLNE_ABC_PROVIDENCE,{'$date': '2018-10-02T00:00:47.850Z'},900000,dflt,ENSWERCCR7_75_59,{'$numberLong': '1538433900000'},251550567,{'$date': '2018-10-01T22:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_75_59/WLNE_ABC_PROVIDENCE/ccaptions/2018/10/01/1405c1967d931b71e776e8955050ed48.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_75_59/WLNE_ABC_PROVIDENCE/ccaptions/2018/10/01/1405c1967d931b71e776e8955050ed48.cc.gz,2018-10-02 00:00:47.850
3435082,{'$oid': '5bb2b52f2afea70007f45447'},WJAR_NBC_PROVIDENCE,{'$date': '2018-10-02T00:00:47.893Z'},900000,dflt,ENSWERCCR7_75_59,{'$numberLong': '1538437500000'},251545958,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_75_59/WJAR_NBC_PROVIDENCE/ccaptions/2018/10/01/92b4e9395b3c470277dc6cb14e321b10.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_75_59/WJAR_NBC_PROVIDENCE/ccaptions/2018/10/01/92b4e9395b3c470277dc6cb14e321b10.cc.gz,2018-10-02 00:00:47.893
3435083,{'$oid': '5bb2b52fa2c09d0007236a9b'},WFOR_CBS_MIAMI,{'$date': '2018-10-02T00:00:47.198Z'},900000,dflt,ENSWERCCR7_39_5,{'$numberLong': '1538437500000'},251538167,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WFOR_CBS_MIAMI/ccaptions/2018/10/01/fadd5cae7c89d00deca9b98a79a1446d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WFOR_CBS_MIAMI/ccaptions/2018/10/01/fadd5cae7c89d00deca9b98a79a1446d.cc.gz,2018-10-02 00:00:47.198
3435084,{'$oid': '5bb2b52fa2c09d0007236a9d'},WPLG_ABC_MIAMI,{'$date': '2018-10-02T00:00:47.237Z'},900000,dflt,ENSWERCCR7_39_5,{'$numberLong': '1538437500000'},251546596,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WPLG_ABC_MIAMI/ccaptions/2018/10/01/7605de0c6b710f7f36d33e5936348ca7.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WPLG_ABC_MIAMI/ccaptions/2018/10/01/7605de0c6b710f7f36d33e5936348ca7.cc.gz,2018-10-02 00:00:47.237
3435085,{'$oid': '5bb2b52fa2c09d0007236a9e'},WFUN_INDEPENDENT_MIAMI,{'$date': '2018-10-02T00:00:47.276Z'},900000,dflt,ENSWERCCR7_39_5,{'$numberLong': '1538437500000'},251548749,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WFUN_INDEPENDENT_MIAMI/ccaptions/2018/10/01/68111ad2d998a90efb675599fe103041.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WFUN_INDEPENDENT_MIAMI/ccaptions/2018/10/01/68111ad2d998a90efb675599fe103041.cc.gz,2018-10-02 00:00:47.276
3435086,{'$oid': '5bb2b52fa785460007a499ff'},USA_NETWORK_HD,{'$date': '2018-10-02T00:00:47.438Z'},900000,dflt,ENSWERCCR2_ingest209,{'$numberLong': '1538437500000'},251535939,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest209/USA_NETWORK_HD/ccaptions/2018/10/01/5f26aa4fc795be447325985c8f0e2932.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest209/USA_NETWORK_HD/ccaptions/2018/10/01/5f26aa4fc795be447325985c8f0e2932.cc.gz,2018-10-02 00:00:47.438
3435087,{'$oid': '5bb2b52fcc21c6000709252d'},KWBQ_CW_ALBUQUERQUE,{'$date': '2018-10-02T00:00:47.902Z'},900000,dflt,ENSWERCCR7_46_148,{'$numberLong': '1538437500000'},251549172,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_148/KWBQ_CW_ALBUQUERQUE/ccaptions/2018/10/01/54be164974158906ef9a23748e17fcea.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_148/KWBQ_CW_ALBUQUERQUE/ccaptions/2018/10/01/54be164974158906ef9a23748e17fcea.cc.gz,2018-10-02 00:00:47.902
3435088,{'$oid': '5bb2b530bf8a0000075b461a'},WSB_ABC_ATLANTA,{'$date': '2018-10-02T00:00:48.385Z'},900000,dflt,ENSWERCCR7_4_216,{'$numberLong': '1538437500000'},251540801,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_4_216/WSB_ABC_ATLANTA/ccaptions/2018/10/01/6ed1166aeb9e68049b4e9b933318cabf.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_4_216/WSB_ABC_ATLANTA/ccaptions/2018/10/01/6ed1166aeb9e68049b4e9b933318cabf.cc.gz,2018-10-02 00:00:48.385
3435089,{'$oid': '5bb2b530e08b9f000745fb8b'},KMYS_CW_SAN_ANTONIO,{'$date': '2018-10-02T00:00:48.115Z'},900000,dflt,ENSWERCCR7_53_219,{'$numberLong': '1538437500000'},251545941,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_53_219/KMYS_CW_SAN_ANTONIO/ccaptions/2018/10/01/b218f135ba125d056f164acde9c60797.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_53_219/KMYS_CW_SAN_ANTONIO/ccaptions/2018/10/01/b218f135ba125d056f164acde9c60797.cc.gz,2018-10-02 00:00:48.115
3435090,{'$oid': '5bb2b531c367870007380acc'},WTVX_CW_WEST_PALM_BEACH,{'$date': '2018-10-02T00:00:49.978Z'},900000,dflt,ENSWERCCR7_8_162,{'$numberLong': '1538437500000'},251536233,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_162/WTVX_CW_WEST_PALM_BEACH/ccaptions/2018/10/01/436dbc3586fa26e8b7ca01c4f72b6b3e.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_162/WTVX_CW_WEST_PALM_BEACH/ccaptions/2018/10/01/436dbc3586fa26e8b7ca01c4f72b6b3e.cc.gz,2018-10-02 00:00:49.978
3435091,{'$oid': '5bb2b53201b9ab00074ed120'},WLFL_CW_RALEIGH,{'$date': '2018-10-02T00:00:50.268Z'},900000,dflt,ENSWERCCR7_208_56,{'$numberLong': '1538437500000'},251538185,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_208_56/WLFL_CW_RALEIGH/ccaptions/2018/10/01/e1182592d32c1d7eb5b0b1ed3ea00b75.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_208_56/WLFL_CW_RALEIGH/ccaptions/2018/10/01/e1182592d32c1d7eb5b0b1ed3ea00b75.cc.gz,2018-10-02 00:00:50.268
3435092,{'$oid': '5bb2b5323fd0f60008e17fbc'},FOX_SPORTS_DETROIT,{'$date': '2018-10-02T00:00:50.746Z'},900000,dflt,ENSWERCCR7_151_232,{'$numberLong': '1538437500000'},251539213,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/FOX_SPORTS_DETROIT/ccaptions/2018/10/01/15ff141e3be21b06274b77596ab3dcda.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/FOX_SPORTS_DETROIT/ccaptions/2018/10/01/15ff141e3be21b06274b77596ab3dcda.cc.gz,2018-10-02 00:00:50.746
3435093,{'$oid': '5bb2b5329d1f050008c63ff7'},WUCW_CW_MINNEAPOLIS,{'$date': '2018-10-02T00:00:50.801Z'},900000,dflt,ENSWERCCR7_177_93,{'$numberLong': '1538437500000'},251543074,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_177_93/WUCW_CW_MINNEAPOLIS/ccaptions/2018/10/01/d7f8e21bf6a911fa9df62d52f0b91d12.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_177_93/WUCW_CW_MINNEAPOLIS/ccaptions/2018/10/01/d7f8e21bf6a911fa9df62d52f0b91d12.cc.gz,2018-10-02 00:00:50.801
3435094,{'$oid': '5bb2b532c277bc0007579c4c'},WNAB_CW_NASHVILLE,{'$date': '2018-10-02T00:00:50.249Z'},900000,dflt,ENSWERCCR7_15_109,{'$numberLong': '1538437500000'},251538065,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_15_109/WNAB_CW_NASHVILLE/ccaptions/2018/10/01/c523f0440b0a6193ce67a66b8d01b061.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_15_109/WNAB_CW_NASHVILLE/ccaptions/2018/10/01/c523f0440b0a6193ce67a66b8d01b061.cc.gz,2018-10-02 00:00:50.249
3435095,{'$oid': '5bb2b53370969a000bc9a1a8'},WTTO_CW_BIRMINGHAM,{'$date': '2018-10-02T00:00:51.364Z'},900000,dflt,ENSWERCCR7_65_236,{'$numberLong': '1538437500000'},251545967,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_65_236/WTTO_CW_BIRMINGHAM/ccaptions/2018/10/01/8362439a19cc29eb15a01ab57216e2e4.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_65_236/WTTO_CW_BIRMINGHAM/ccaptions/2018/10/01/8362439a19cc29eb15a01ab57216e2e4.cc.gz,2018-10-02 00:00:51.364
3435096,{'$oid': '5bb2b53386866c00078b11cc'},AZTECA_KAZD_DALLAS,{'$date': '2018-10-02T00:00:51.510Z'},900000,dflt,ENSWERCCR7_221_131,{'$numberLong': '1538437500000'},251543519,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_131/AZTECA_KAZD_DALLAS/ccaptions/2018/10/01/8e426e5af54f3744564cacba7d22de7a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_131/AZTECA_KAZD_DALLAS/ccaptions/2018/10/01/8e426e5af54f3744564cacba7d22de7a.cc.gz,2018-10-02 00:00:51.510
3435097,{'$oid': '5bb2b53429fdd500074895b1'},KGW_NBC_PORTLAND,{'$date': '2018-10-02T00:00:52.891Z'},900000,dflt,ENSWERCCR7_45,{'$numberLong': '1538437500000'},251537834,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_45/KGW_NBC_PORTLAND/ccaptions/2018/10/01/c8ed050b251404d9701e960b92ea4c81.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_45/KGW_NBC_PORTLAND/ccaptions/2018/10/01/c8ed050b251404d9701e960b92ea4c81.cc.gz,2018-10-02 00:00:52.891
3435098,{'$oid': '5bb2b53477798a0007782072'},NFMB_CW_SAN_DIEGO,{'$date': '2018-10-02T00:00:52.084Z'},900000,dflt,ENSWERCCR7_1_245,{'$numberLong': '1538437500000'},254863572,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_245/NFMB_CW_SAN_DIEGO/ccaptions/2018/10/01/3f8c571ad8dd1dfd6404126665bdf442.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_245/NFMB_CW_SAN_DIEGO/ccaptions/2018/10/01/3f8c571ad8dd1dfd6404126665bdf442.cc.gz,2018-10-02 00:00:52.084
3435099,{'$oid': '5bb2b534c9e2250007ca00ef'},KTAZ_TELEMUNDO_PHOENIX,{'$date': '2018-10-02T00:00:52.621Z'},900000,dflt,ENSWERCCR7_64_196,{'$numberLong': '1538437500000'},251534323,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_64_196/KTAZ_TELEMUNDO_PHOENIX/ccaptions/2018/10/01/17d62a8b38417f3dc63cb58e8dba117a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_64_196/KTAZ_TELEMUNDO_PHOENIX/ccaptions/2018/10/01/17d62a8b38417f3dc63cb58e8dba117a.cc.gz,2018-10-02 00:00:52.621
3435100,{'$oid': '5bb2b534d525cb0008175c8c'},CW_WVTV_MILWAUKEE,{'$date': '2018-10-02T00:00:52.153Z'},900000,dflt,ENSWERCCR7_109_206,{'$numberLong': '1538437500000'},251539703,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_109_206/CW_WVTV_MILWAUKEE/ccaptions/2018/10/01/68cf96869d5d46a3d962abdb0a602dcd.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_109_206/CW_WVTV_MILWAUKEE/ccaptions/2018/10/01/68cf96869d5d46a3d962abdb0a602dcd.cc.gz,2018-10-02 00:00:52.153
3435101,{'$oid': '5bb2b534fdb1df0009207530'},WTVZ_MY_NETWORK_NORFOLK,{'$date': '2018-10-02T00:00:52.030Z'},900000,dflt,ENSWERCCR7_82_28,{'$numberLong': '1538437500000'},251534809,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_82_28/WTVZ_MY_NETWORK_NORFOLK/ccaptions/2018/10/01/4652f3a62a5b576a98c07f12ef826e23.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_82_28/WTVZ_MY_NETWORK_NORFOLK/ccaptions/2018/10/01/4652f3a62a5b576a98c07f12ef826e23.cc.gz,2018-10-02 00:00:52.030
3435102,{'$oid': '5bb2b5360b9e050008c7b6cb'},WLOS_ABC_GREENVILLE,{'$date': '2018-10-02T00:00:54.484Z'},900000,dflt,ENSWERCCR7_102_50,{'$numberLong': '1538437500000'},251543184,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_102_50/WLOS_ABC_GREENVILLE/ccaptions/2018/10/01/2590940dfda05dd6649f91da98cac0ce.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_102_50/WLOS_ABC_GREENVILLE/ccaptions/2018/10/01/2590940dfda05dd6649f91da98cac0ce.cc.gz,2018-10-02 00:00:54.484
3435103,{'$oid': '5bb2b5364a99b80007c255f9'},KMYU_MY_NETWORK_SLC,{'$date': '2018-10-02T00:00:54.431Z'},900000,dflt,ENSWERCCR7_154_93,{'$numberLong': '1538437500000'},251538912,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_154_93/KMYU_MY_NETWORK_SLC/ccaptions/2018/10/01/3cb0c4a4b215eacc7b219de95fd67b5c.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_154_93/KMYU_MY_NETWORK_SLC/ccaptions/2018/10/01/3cb0c4a4b215eacc7b219de95fd67b5c.cc.gz,2018-10-02 00:00:54.431
3435104,{'$oid': '5bb2b536517c360007eef61a'},MSG_PLUS_HD,{'$date': '2018-10-02T00:00:54.696Z'},900000,dflt,ENSWERCCR7_31_64,{'$numberLong': '1538437500000'},267779383,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_31_64/MSG_PLUS_HD/ccaptions/2018/10/01/39646e2fc7011a52e9b1508fb901dfcb.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_31_64/MSG_PLUS_HD/ccaptions/2018/10/01/39646e2fc7011a52e9b1508fb901dfcb.cc.gz,2018-10-02 00:00:54.696
3435105,{'$oid': '5bb2b536ea795a00075a4059'},WXLV_ABC_GREENSBORO,{'$date': '2018-10-02T00:00:54.670Z'},900000,dflt,ENSWERCCR7_6_76,{'$numberLong': '1538437500000'},251536376,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_6_76/WXLV_ABC_GREENSBORO/ccaptions/2018/10/01/83215ad58dd68b76a7122011fb200160.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_6_76/WXLV_ABC_GREENSBORO/ccaptions/2018/10/01/83215ad58dd68b76a7122011fb200160.cc.gz,2018-10-02 00:00:54.670
3435106,{'$oid': '5bb2b537f37c460007091d62'},KTNV_ABC_LAS_VEGAS,{'$date': '2018-10-02T00:00:55.111Z'},900000,dflt,ENSWERCCR7_127_98,{'$numberLong': '1538437500000'},251536368,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_127_98/KTNV_ABC_LAS_VEGAS/ccaptions/2018/10/01/7e28efb55399b87a6baaaf1c23f8ad43.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_127_98/KTNV_ABC_LAS_VEGAS/ccaptions/2018/10/01/7e28efb55399b87a6baaaf1c23f8ad43.cc.gz,2018-10-02 00:00:55.111
3435107,{'$oid': '5bb2b53803b50a0007403082'},WKEF_ABC_DAYTON,{'$date': '2018-10-02T00:00:56.774Z'},900000,dflt,ENSWERCCR7_153,{'$numberLong': '1538437500000'},251533921,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_153/WKEF_ABC_DAYTON/ccaptions/2018/10/01/74ed64497919720b63f620aa57509096.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_153/WKEF_ABC_DAYTON/ccaptions/2018/10/01/74ed64497919720b63f620aa57509096.cc.gz,2018-10-02 00:00:56.774
3435108,{'$oid': '5bb2b53834cc5b000856f7d2'},WJLA_ABC_WASHINGTON_DC,{'$date': '2018-10-02T00:00:56.606Z'},900000,dflt,ENSWERCCR7_165_19,{'$numberLong': '1538437500000'},251540797,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_165_19/WJLA_ABC_WASHINGTON_DC/ccaptions/2018/10/01/0e87dc626c0b3e4f3c7d8eddad5a8c76.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_165_19/WJLA_ABC_WASHINGTON_DC/ccaptions/2018/10/01/0e87dc626c0b3e4f3c7d8eddad5a8c76.cc.gz,2018-10-02 00:00:56.606
